Time,Particles > 2.5um / 0.1L air,Temperature,Gas,Pressure,Altitude,Humidity
100,0,34.414765625,109724,1005.0746697767106,68.28863692513886,19.722810657651166
101,0,34.4368359375,107523,1005.0915862362964,68.14686991558943,19.84363688370452
102,0,34.458515625,108048,1005.0990779102513,68.08408717042634,20.20401002511054
103,0,34.4786328125,108512,1005.1022461061606,68.05753673810132,20.43999088172841
104,0,34.4926953125,107262,1005.0954723064184,68.1143032948376,20.508786172587012
105,0,34.5036328125,103134,1005.0958631219582,68.11102813017081,20.739521142520765
106,0,34.5180859375,102834,1005.1072949848481,68.01522575984039,21.348879453751092
107,0,34.53546875,103983,1005.1059692950862,68.02633538438351,21.876850723811312
108,0,34.5497265625,107392,1005.1047821654814,68.03628384888486,22.17377637228509
109,0,34.5614453125,108114,1005.1082096287813,68.00756081302667,22.17459564870714
110,0,34.56828125,109656,1005.1071344024868,68.01657148110884,21.93719966114147
111,0,34.5721875,110616,1005.1030063196744,68.05116593083272,21.64731351035243
112,0,34.5753125,110963,1005.0975956214755,68.09650921839192,21.358007590527915
113,0,34.578046875,112088,1005.0985707714035,68.08833715242501,21.121786463734175
114,2,34.5790234375,111805,1005.1107146880663,67.98656781340786,20.912071846237108
115,2,34.58,113091,1005.1123178232302,67.97313317719222,20.744555692855002
116,2,34.5809765625,112875,1005.1174345701952,67.93025379337087,20.60339157484148
117,2,34.5815625,113892,1005.1166396478429,67.93691539331697,20.488468626211265
118,2,34.5817578125,113819,1005.1081762380729,68.00784063548507,20.37362224177092
119,2,34.5815625,114260,1005.1043419998173,68.03997255763443,20.284924899912
120,2,34.5846875,114113,1005.1112288018753,67.98225942121557,20.217349891672978
121,2,34.587421875,114929,1005.1157175526139,67.94464273141672,20.154993950826817
122,2,34.5934765625,114631,1005.1151159080628,67.94968463334762,20.129336685848326
123,2,34.60265625,115078,1005.1126165549064,67.97062973992247,20.08826168888995
124,2,34.614765625,115454,1005.1096552721882,67.99544596823131,20.0525914286765
125,2,34.6274609375,116518,1005.116439686799,67.93859110543082,20.011762042795826
126,2,34.6403515625,115984,1005.1130024529292,67.96739583035011,19.944943791214214
127,2,34.6477734375,118153,1005.1146434898707,67.95364359420232,19.815433477836347
128,2,34.6575390625,117058,1005.1078324239371,68.01072188406015,19.660242366096508
129,2,34.6690625,118153,1005.1126912337411,67.9700039149247,19.536452461831214
130,2,34.681953125,118074,1005.1145225076954,67.95465744975934,19.495779666272348
131,2,34.6895703125,117760,1005.1094544664057,67.99712876888363,19.47552037193591
132,2,34.6883984375,117838,1005.1110451559011,67.98379841659495,19.485814335717198
133,2,34.687421875,118708,1005.1147135092374,67.95305681752393,19.485753360789236
134,2,34.68546875,118788,1005.1185359995652,67.92102361358077,19.495999271397267
135,2,34.68078125,119591,1005.1143560563637,67.95605234637979,19.500890643477145
136,2,34.67453125,119753,1005.1146395918242,67.95367626062924,19.48494854133012
137,2,34.6690625,119268,1005.1126912337411,67.9700039149247,19.489790712734123
138,2,34.664375,119753,1005.1190532639614,67.9166888460551,19.489498019155
139,2,34.6610546875,118868,1005.1223882404867,67.88874119373648,19.484107237749818
140,2,34.6587109375,119753,1005.1220550927484,67.89153302325282,19.50469592098889
141,2,34.654609375,118948,1005.1135655159944,67.9626772408988,19.53554811348236
142,2,34.6440625,120651,1005.117336947392,67.93107189072836,19.550444872979607
143,2,34.63390625,120323,1005.1112072861074,67.98243972827382,19.56018090048436
144,0,34.624921875,121397,1005.1105148406785,67.98824258105326,19.528506063294735
145,0,34.6157421875,121731,1005.1130152336586,67.96728872507082,19.517563262830375
146,0,34.605390625,120982,1005.1083208578232,68.0066286859923,19.501365202310815
147,0,34.5930859375,122405,1005.1109609870614,67.98450377085068,19.479865677462147
148,0,34.5805859375,121731,1005.1097660959755,67.99451723841312,19.473903831481945
149,0,34.571796875,122320,1005.1181760911488,67.92403971110653,19.462992488087455
150,0,34.5630078125,123001,1005.1125314518778,67.971342921993,19.457263514325977
151,0,34.54953125,122745,1005.0991913674592,68.08313636381158,19.456423838212608
152,0,34.5387890625,122915,1005.0903399255562,68.15731445515136,19.45575460332525
153,0,34.527265625,123602,1005.0907456602804,68.15391424870562,19.465398278036037
154,0,34.5161328125,123775,1005.0953053321028,68.11570259564726,19.459523821562062
155,0,34.504609375,122915,1005.1009795827786,68.06815057592672,19.46398648897235
156,0,34.49484375,123689,1005.0972429542012,68.09946468368706,19.473739448775024
157,0,34.4860546875,124560,1005.0915962003321,68.14678641336957,19.483553626497113
158,0,34.478828125,123949,1005.0937841168171,68.1284508989989,19.47792202998301
159,0,34.470625,123775,1005.0943684247691,68.12355419706371,19.498135451602362
160,0,34.4659375,125000,1005.0936984597471,68.12916873494713,19.497842998851755
161,0,34.4628125,124123,1005.090324287575,68.15744550721597,19.513193482706196
162,0,34.4555859375,124824,1005.0907549119553,68.1538367162763,19.512742335818853
163,0,34.4458203125,124736,1005.0940423159246,68.12628710124062,19.527679322695093
164,0,34.428828125,124472,1005.0837076753592,68.21289531244356,19.54734873414058
165,0,34.4063671875,124036,1005.0924945582341,68.13925785234592,19.779383979877707
166,0,34.399140625,124560,1005.0981922256115,68.09150948557388,19.934788348018817
167,0,34.3981640625,124210,1005.098345069514,68.09022860534192,20.02313157438068
168,0,34.4001171875,125088,1005.101552016518,68.06335341176538,20.02845852470496
169,0,34.403828125,123516,1005.1076452219559,68.01229068388614,20.049506837187263
170,0,34.408515625,124036,1005.1048038562079,68.03610207469701,20.179955544083587
171,0,34.411640625,123862,1005.10993493911,67.99310229275711,20.37302123234341
172,0,34.41359375,123602,1005.1184109396439,67.92207163820872,20.555854876625535
173,0,34.4153515625,123949,1005.1160281074526,67.9420402205802,20.67617595241343
174,0,34.4161328125,125000,1005.1155545169672,67.94600900257417,20.733756850671046
175,0,34.41828125,124824,1005.1155694001926,67.94588427817564,20.723436442315514
176,0,34.421796875,124736,1005.1178291011378,67.926947550892,20.660913666086824
177,0,34.4219921875,125177,1005.1146370334543,67.95369770029768,20.608654553020394
178,0,34.4169140625,125890,1005.104542729842,68.0382903849216,20.535177769235833
179,0,34.4126171875,125979,1005.1010002814038,68.067977115283,20.43569760889291
180,0,34.408515625,126249,1005.0995348288419,68.08025805135605,20.33630880961236
181,0,34.4044140625,125711,1005.0945566563735,68.12197675186331,20.263055610661535
182,0,34.4024609375,126611,1005.0913497480078,68.14885177308479,20.210821171504456
183,0,34.3985546875,126792,1005.0989864587368,68.08485356256234,20.142861109403704
184,0,34.3946484375,126792,1005.0978414850238,68.09444880320058,20.09575665601989
185,0,34.3950390625,127065,1005.100239182861,68.07435534965313,20.059351684091236
186,0,34.395625,127340,1005.1029575800861,68.05157438244284,20.02296946081884
187,0,34.397578125,126792,1005.1044082380677,68.03941746288206,19.991885355607014
188,0,34.3977734375,126339,1005.1029726210087,68.05144833523624,20.002299904778894
189,2,34.399140625,125532,1005.1034611773289,68.04735409510916,20.059613981470584
190,2,34.396796875,125266,1005.1066380738844,68.02073084285882,20.090689324206284
191,2,34.3930859375,126249,1005.1128389313401,67.96876617679978,20.121684197499263
192,2,34.392109375,126611,1005.1182606233444,67.92333131596473,20.168484485117915
193,2,34.3743359375,126430,1005.1224454991569,67.88826135731061,20.39146824019896
194,2,34.3665234375,126339,1005.1166419808592,67.93689584219173,20.652058505765954
195,2,34.363984375,126520,1005.1177413887743,67.92768259667763,20.761709538530173
196,2,34.363203125,127248,1005.1111898673531,67.98258570142136,20.71458204731131
197,2,34.3657421875,128636,1005.1136029014505,67.96236394282062,20.620647765251462
198,2,34.36828125,128170,1005.1195283964986,67.91270715258827,20.516336710054333
199,2,34.3704296875,128263,1005.1072500694787,68.01560216210598,20.44339253224401
200,2,34.3712109375,128543,1005.1067766600307,68.01956945502977,20.349538469196304
201,2,34.3723828125,129200,1005.1034321699264,68.04759718530286,20.27141237195796
202,2,34.3739453125,129106,1005.1007290717827,68.07024993291392,20.18294141024087
203,2,34.3774609375,129200,1005.1012329854159,68.06602698655271,20.131094395080613
204,2,34.3790234375,128077,1005.1108236703103,67.9856545169393,20.094755915054222
205,2,34.3739453125,128170,1005.1007290717827,68.07024993291392,20.094430704236622
206,2,34.3704296875,129674,1005.0914439078224,68.14806267969722,20.099410336221986
207,2,34.3708203125,129769,1005.0938415554857,68.12796954306756,20.094230581817065
208,2,34.37140625,129674,1005.0965599101156,68.10518881540722,20.0838591712963
209,2,34.3696484375,130055,1005.0989422833111,68.08522376638881,20.068134919157686
210,2,34.3708203125,130247,1005.1166726964326,67.93663843978821,20.042194458770613
211,2,34.3719921875,129484,1005.1080594915752,68.00881900028523,20.021460733600712
212,2,34.371796875,128543,1005.0989575631247,68.08509571679214,20.0162466478436
213,2,34.376484375,129106,1005.1013857238984,68.06474699291098,20.032151500248137
214,2,34.381171875,129579,1005.0932762065958,68.13270736350759,20.04805868032365
215,2,34.3837109375,131310,1005.0939327538244,68.12720526945216,20.048220959220444
216,2,34.3883984375,130825,1005.0858229426123,68.19516851116853,20.01730621897899
217,2,34.389765625,130825,1005.0863115138775,68.19107408923192,19.97058606139857
218,2,34.389375,131701,1005.0962078681263,68.10813904307639,19.939365778376953
219,0,34.389765625,131603,1005.0915803879126,68.14691892715983,19.87702258548788
220,0,34.389765625,131213,1005.0845552227585,68.20579251634447,19.840655287024394
221,0,34.3946484375,131800,1005.0873036570238,68.1827595391809,19.80980036769367
222,0,34.401875,131310,1005.0921439998856,68.14219565623529,19.799870852583076
223,0,34.4094921875,131310,1005.0923565598529,68.14041432785817,19.753622304508916
224,0,34.4235546875,131310,1005.0908568126812,68.15298275083622,19.702605249705854
225,0,34.4415234375,129960,1005.0887439136609,68.17068963352811,19.734878172224203
226,0,34.4575390625,131213,1005.0886921892001,68.1711231042015,19.772231234618097
227,0,34.4731640625,131213,1005.0932675222724,68.13278014117589,19.814767815218538
228,0,34.4911328125,131701,1005.0911504929236,68.15052160313593,19.815905132605444
229,0,34.5114453125,131116,1005.091123044212,68.15075163334203,19.827581651728703
230,0,34.5298046875,130922,1005.0843739976973,68.20731125655122,19.8079631235838
231,0,34.546015625,130631,1005.0899065191805,68.16094656145724,19.808989214497053
232,0,34.5649609375,131701,1005.0964134088799,68.10641654385059,19.804993203314734
233,0,34.5815625,131116,1005.106098806339,68.02525004592289,19.811239714988112
234,0,34.5962109375,131116,1005.1125772410638,67.97095919855387,19.83295273826309
235,0,34.611640625,130631,1005.1133099116391,67.96481926004168,19.83912796845879
236,0,34.623359375,131996,1005.1202484051797,67.90667335725769,19.813886817900695
237,0,34.635859375,132789,1005.1108994364387,67.98501957926928,19.793894302737876
238,0,34.6462109375,132194,1005.1155926432195,67.94568949697648,19.76857304915241
239,0,34.6575390625,132292,1005.1183744881389,67.92237710839333,19.75370546328945
240,0,34.6673046875,132095,1005.1150770172266,67.9500105464351,19.728352991986075
241,0,34.674140625,131800,1005.1104843007063,67.98849851315764,19.676860208828348
242,0,34.678828125,131800,1005.1164213821926,67.93874450157527,19.65120085624096
243,0,34.6782421875,132789,1005.1137025481443,67.96152888236614,19.6148365555208
244,0,34.6813671875,132590,1005.1205890447479,67.90381874090481,19.537222471568537
245,0,34.6907421875,133692,1005.111377964067,67.9810094080077,19.49632869194802
246,0,34.7051953125,132194,1005.1122583583405,67.97363150614746,19.460945785262588
247,0,34.7216015625,132889,1005.1163435675705,67.93939660319845,19.456786099114318
248,0,34.74015625,133491,1005.1169250716544,67.93452348720038,19.437212090958322
249,0,34.75734375,133189,1005.1135038652204,67.96319388752319,19.443466066035764
250,0,34.7755078125,132789,1005.1099265623541,67.99317249196477,19.4445985807922
251,0,34.796015625,132194,1005.113708821066,67.96147631395178,19.435510977384943
252,0,34.812421875,133189,1005.1177878827085,67.92729296892516,19.441717123755488
253,0,34.8274609375,132889,1005.1213796756606,67.89719312509798,19.416739171698755
254,0,34.8409375,132889,1005.0784688539985,68.25679889962854,19.407213478939806
255,2,34.8528515625,133491,1005.0646270982423,68.37279968672502,19.382045108591797
256,2,34.866328125,133189,1005.0515906004912,68.48205319471036,19.367339213698408
257,2,34.875703125,133390,1005.0406105098056,68.57407369389853,19.357560007789658
258,2,34.8883984375,133089,1005.0350778877468,68.62044107325318,19.32726676064098
259,2,34.9003125,133491,1005.0440813341615,68.5449857778648,19.328006215233554
260,2,34.9141796875,132989,1005.0404699907309,68.5752513429476,19.3081482070719
261,4,34.92765625,133591,1005.0450053426993,68.53724195898177,19.303804673492543
262,4,34.94171875,132889,1005.0575325283027,68.43225620742089,19.268425640959777
