Time,Latitude,Longitude,counts
1746068275.32,0,0,0.36666666666666664
1746068335.34,0,0,0.36666666666666664
1746068395.32,0,0,0.36666666666666664
1746068455.35,0,0,0.36666666666666664
1746068515.33,0,0,0.36666666666666664
1746068575.33,0,0,0.36666666666666664
1746068635.32,0,0,0.36666666666666664
1746068695.33,0,0,0.36666666666666664
1746068755.33,0,0,0.36666666666666664
1746068815.32,0,0,0.36666666666666664
1746068875.33,0,0,0.36666666666666664
1746068935.33,0,0,0.36666666666666664
1746068995.33,0,0,0.36666666666666664
1746069055.33,0,0,0.36666666666666664
1746069115.37,0,0,0.36666666666666664
1746069175.31,0,0,0.36666666666666664
1746069235.32,0,0,0.36666666666666664
1746069295.32,0,0,0.36666666666666664
1746069355.33,0,0,0.36666666666666664
1746069415.38,0,0,0.36666666666666664
1746069475.31,0,0,0.36666666666666664
1746069535.33,0,0,0.36666666666666664
1746069595.31,0,0,0.36666666666666664
1746069655.33,0,0,0.36666666666666664
1746069715.33,0,0,0.36666666666666664
1746069775.33,0,0,0.36666666666666664
1746069835.33,0,0,0.36666666666666664
1746069895.32,0,0,0.36666666666666664
1746069955.32,0,0,0.36666666666666664
1746070015.33,0,0,0.36666666666666664
1746070075.38,0,0,0.36666666666666664
1746070135.37,0,0,0.36666666666666664
1746070195.37,0,0,0.36666666666666664
1746070255.37,0,0,0.36666666666666664
1746070315.32,0,0,0.36666666666666664
1746070375.37,0,0,0.36666666666666664
1746070435.37,0,0,0.36666666666666664
1746070495.34,0,0,0.36666666666666664
1746070555.38,0,0,0.36666666666666664
1746070615.35,0,0,0.36666666666666664
1746070675.32,0,0,0.36666666666666664
1746070735.32,0,0,0.36666666666666664
1746070795.34,0,0,0.36666666666666664
1746070855.31,0,0,0.36666666666666664
1746070915.32,0,0,0.36666666666666664
1746070975.33,0,0,0.36666666666666664
1746071035.33,0,0,0.36666666666666664
1746071095.33,0,0,0.36666666666666664
1746071155.32,0,0,0.36666666666666664
1746071215.37,0,0,0.36666666666666664
1746071275.32,0,0,0.36666666666666664
1746071335.37,0,0,0.36666666666666664
1746071395.37,0,0,0.36666666666666664
1746071455.37,0,0,0.36666666666666664
1746071515.32,0,0,0.36666666666666664
1746071575.37,0,0,0.36666666666666664
1746071635.38,0,0,0.36666666666666664
1746071695.34,0,0,0.36666666666666664
1746071755.35,0,0,0.36666666666666664
1746071815.36,0,0,0.36666666666666664
1746071875.38,0,0,0.36666666666666664
1746071935.37,0,0,0.36666666666666664
1746071995.32,0,0,0.36666666666666664
1746072055.35,0,0,0.36666666666666664
1746072115.32,0,0,0.36666666666666664
1746072175.31,0,0,0.36666666666666664
1746072235.31,0,0,0.36666666666666664
1746072295.33,0,0,0.36666666666666664
1746072355.32,0,0,0.36666666666666664
1746072415.35,0,0,0.36666666666666664
1746072475.36,0,0,0.36666666666666664
1746072535.35,0,0,0.36666666666666664
1746072595.34,0,0,0.36666666666666664
1746072655.38,0,0,0.36666666666666664
1746072715.31,0,0,0.36666666666666664
1746072775.32,0,0,0.36666666666666664
1746072835.35,0,0,0.36666666666666664
1746072895.31,0,0,0.36666666666666664
1746072955.32,0,0,0.36666666666666664
1746073015.38,0,0,0.36666666666666664
1746073075.32,0,0,0.36666666666666664
1746073135.33,0,0,0.36666666666666664
1746073195.35,0,0,0.36666666666666664
1746073255.37,0,0,0.36666666666666664
1746073315.37,0,0,0.36666666666666664
1746073375.37,0,0,0.36666666666666664
1746073435.35,0,0,0.36666666666666664
1746073495.39,0,0,0.36666666666666664
1746073555.37,0,0,0.36666666666666664
1746073615.33,0,0,0.36666666666666664
1746073675.31,0,0,0.36666666666666664
1746073735.32,0,0,0.36666666666666664
1746073795.32,0,0,0.36666666666666664
1746073855.32,0,0,0.36666666666666664
1746073915.32,0,0,0.36666666666666664
1746073975.35,0,0,0.36666666666666664
1746074035.37,0,0,0.36666666666666664
1746074095.33,0,0,0.36666666666666664
1746074155.37,0,0,0.36666666666666664
1746074215.35,0,0,0.36666666666666664
1746074275.37,0,0,0.36666666666666664
1746074335.33,0,0,0.36666666666666664
1746074395.32,0,0,0.36666666666666664
1746074455.33,0,0,0.36666666666666664
1746074515.32,0,0,0.36666666666666664
1746074575.37,0,0,0.36666666666666664
1746074635.32,0,0,0.36666666666666664
1746074695.33,0,0,0.36666666666666664
1746074755.33,0,0,0.36666666666666664
1746074815.32,0,0,0.36666666666666664
1746074875.31,0,0,0.36666666666666664
1746074935.31,0,0,0.36666666666666664
1746074995.31,0,0,0.36666666666666664
1746075055.34,0,0,0.36666666666666664
1746075115.33,0,0,0.36666666666666664
1746075175.36,0,0,0.36666666666666664
1746075235.37,0,0,0.36666666666666664
1746075295.4,0,0,0.36666666666666664
1746075355.38,0,0,0.36666666666666664
1746075415.31,0,0,0.36666666666666664
1746075475.32,0,0,0.36666666666666664
1746075535.37,0,0,0.36666666666666664
1746075595.32,0,0,0.36666666666666664
1746075655.37,0,0,0.36666666666666664
1746075715.31,0,0,0.36666666666666664
1746075775.37,0,0,0.36666666666666664
1746075835.37,0,0,0.36666666666666664
1746075895.31,0,0,0.36666666666666664
1746075955.37,0,0,0.36666666666666664
1746076015.33,0,0,0.36666666666666664
1746076075.32,0,0,0.36666666666666664
1746076135.32,0,0,0.36666666666666664
1746076195.36,0,0,0.36666666666666664
1746076255.36,0,0,0.36666666666666664
1746076315.35,0,0,0.36666666666666664
1746076375.36,0,0,0.36666666666666664
1746076435.38,0,0,0.36666666666666664
1746076495.37,0,0,0.36666666666666664
1746076555.37,0,0,0.36666666666666664
1746076615.36,0,0,0.36666666666666664
1746076675.35,0,0,0.36666666666666664
1746076735.36,0,0,0.36666666666666664
1746076795.32,0,0,0.36666666666666664
1746076855.37,0,0,0.36666666666666664
1746076915.36,0,0,0.36666666666666664
1746076975.38,0,0,0.36666666666666664
1746077035.34,0,0,0.36666666666666664
1746077095.33,0,0,0.36666666666666664
1746077155.34,0,0,0.36666666666666664
1746077215.32,0,0,0.36666666666666664
1746077275.33,0,0,0.36666666666666664
1746077335.34,0,0,0.36666666666666664
1746077395.38,0,0,0.36666666666666664
1746077455.33,0,0,0.36666666666666664
1746077515.34,0,0,0.36666666666666664
1746077575.34,0,0,0.36666666666666664
1746077635.37,0,0,0.36666666666666664
1746077695.35,0,0,0.36666666666666664
1746077755.33,0,0,0.36666666666666664
1746077815.34,0,0,0.36666666666666664
1746077875.34,0,0,0.36666666666666664
1746077935.32,0,0,0.36666666666666664
1746077995.37,0,0,0.36666666666666664
1746078055.32,0,0,0.36666666666666664
1746078115.34,0,0,0.36666666666666664
1746078175.34,0,0,0.36666666666666664
1746078235.33,0,0,0.36666666666666664
1746078295.32,0,0,0.36666666666666664
1746078355.31,0,0,0.36666666666666664
1746078415.38,0,0,0.36666666666666664
1746078475.36,0,0,0.36666666666666664
1746078535.37,0,0,0.36666666666666664
1746078595.37,0,0,0.36666666666666664
1746078655.33,0,0,0.36666666666666664
1746078715.33,0,0,0.36666666666666664
1746078775.33,0,0,0.36666666666666664
1746078835.34,0,0,0.36666666666666664
1746078895.38,0,0,0.36666666666666664
1746078955.33,0,0,0.36666666666666664
1746079015.35,0,0,0.36666666666666664
1746079075.33,0,0,0.36666666666666664
1746079135.33,0,0,0.36666666666666664
1746079195.34,0,0,0.36666666666666664
1746079255.38,0,0,0.36666666666666664
1746079315.35,0,0,0.36666666666666664
1746079375.39,0,0,0.36666666666666664
1746079435.34,0,0,0.36666666666666664
1746079495.32,0,0,0.36666666666666664
1746079555.34,0,0,0.36666666666666664
1746079615.38,0,0,0.36666666666666664
1746079675.33,0,0,0.36666666666666664
1746079735.34,0,0,0.36666666666666664
1746079795.32,0,0,0.36666666666666664
1746079855.37,0,0,0.36666666666666664
1746079915.33,0,0,0.36666666666666664
1746079975.31,0,0,0.36666666666666664
1746080035.37,0,0,0.36666666666666664
1746080095.32,0,0,0.36666666666666664
1746080155.32,0,0,0.36666666666666664
1746080215.34,0,0,0.36666666666666664
1746080275.39,0,0,0.36666666666666664
1746080335.36,0,0,0.36666666666666664
1746080395.42,0,0,0.36666666666666664
1746080455.37,0,0,0.36666666666666664
1746080515.37,0,0,0.36666666666666664
1746080575.31,0,0,0.36666666666666664
1746080635.37,0,0,0.36666666666666664
1746080695.35,0,0,0.36666666666666664
1746080755.34,0,0,0.36666666666666664
1746080815.32,0,0,0.36666666666666664
1746080875.35,0,0,0.36666666666666664
1746080935.33,0,0,0.36666666666666664
1746080995.37,0,0,0.36666666666666664
1746081055.38,0,0,0.36666666666666664
1746081115.38,0,0,0.36666666666666664
1746081175.34,0,0,0.36666666666666664
1746081235.34,0,0,0.36666666666666664
1746081295.33,0,0,0.36666666666666664
1746081355.34,0,0,0.36666666666666664
1746081415.33,0,0,0.36666666666666664
1746081475.34,0,0,0.36666666666666664
1746081535.37,0,0,0.36666666666666664
1746081595.38,0,0,0.36666666666666664
1746081655.34,0,0,0.36666666666666664
1746081715.35,0,0,0.36666666666666664
1746081775.31,0,0,0.36666666666666664
1746081835.38,0,0,0.36666666666666664
1746081895.34,0,0,0.36666666666666664
1746081955.34,0,0,0.36666666666666664
1746082015.37,0,0,0.36666666666666664
1746082075.33,0,0,0.36666666666666664
1746082135.38,0,0,0.36666666666666664
1746082195.36,0,0,0.36666666666666664
1746082255.34,0,0,0.36666666666666664
1746082315.34,0,0,0.36666666666666664
1746082375.35,0,0,0.36666666666666664
1746082435.34,0,0,0.36666666666666664
1746082495.32,0,0,0.36666666666666664
1746082555.32,0,0,0.36666666666666664
1746082615.32,0,0,0.36666666666666664
1746082675.35,0,0,0.36666666666666664
1746082735.34,0,0,0.36666666666666664
1746082795.32,0,0,0.36666666666666664
1746082855.36,0,0,0.36666666666666664
1746082915.35,0,0,0.36666666666666664
1746082975.35,0,0,0.36666666666666664
1746083035.35,0,0,0.36666666666666664
1746083095.39,0,0,0.36666666666666664
1746083155.36,0,0,0.36666666666666664
1746083215.33,0,0,0.36666666666666664
1746083275.33,0,0,0.36666666666666664
1746083335.33,0,0,0.36666666666666664
1746083395.33,0,0,0.36666666666666664
1746083455.34,0,0,0.36666666666666664
1746083515.33,0,0,0.36666666666666664
1746083575.4,0,0,0.36666666666666664
1746083635.33,0,0,0.36666666666666664
1746083695.31,0,0,0.36666666666666664
1746083755.34,0,0,0.36666666666666664
1746083815.37,0,0,0.36666666666666664
1746083875.34,0,0,0.36666666666666664
1746083935.38,0,0,0.36666666666666664
1746083995.34,0,0,0.36666666666666664
1746084055.33,0,0,0.36666666666666664
1746084115.41,0,0,0.36666666666666664
1746084175.37,0,0,0.36666666666666664
1746084235.34,0,0,0.36666666666666664
1746084295.31,0,0,0.36666666666666664
1746084355.31,0,0,0.36666666666666664
1746084415.33,0,0,0.36666666666666664
1746084475.35,0,0,0.36666666666666664
1746084535.38,0,0,0.36666666666666664
1746084595.37,0,0,0.36666666666666664
1746084655.42,0,0,0.36666666666666664
1746084715.35,0,0,0.36666666666666664
1746084775.35,0,0,0.36666666666666664
1746084835.37,0,0,0.36666666666666664
1746084895.35,0,0,0.36666666666666664
1746084955.35,0,0,0.36666666666666664
1746085015.33,0,0,0.36666666666666664
1746085075.36,0,0,0.36666666666666664
1746085135.34,0,0,0.36666666666666664
1746085195.34,0,0,0.36666666666666664
1746085255.36,0,0,0.36666666666666664
1746085315.32,0,0,0.36666666666666664
1746085375.38,0,0,0.36666666666666664
1746085435.32,0,0,0.36666666666666664
1746085495.33,0,0,0.36666666666666664
1746085555.32,0,0,0.36666666666666664
1746085615.34,0,0,0.36666666666666664
1746085675.34,0,0,0.36666666666666664
1746085735.38,0,0,0.36666666666666664
1746085795.33,0,0,0.36666666666666664
1746085855.34,0,0,0.36666666666666664
1746085915.34,0,0,0.36666666666666664
1746085975.33,0,0,0.36666666666666664
1746086035.33,0,0,0.36666666666666664
1746086095.37,0,0,0.36666666666666664
1746086155.35,0,0,0.36666666666666664
1746086215.33,0,0,0.36666666666666664
1746086275.35,0,0,0.36666666666666664
1746086335.38,0,0,0.36666666666666664
1746086395.39,0,0,0.36666666666666664
1746086455.33,0,0,0.36666666666666664
1746086515.37,0,0,0.36666666666666664
1746086575.33,0,0,0.36666666666666664
1746086635.33,0,0,0.36666666666666664
1746086695.37,0,0,0.36666666666666664
1746086755.33,0,0,0.36666666666666664
1746086815.34,0,0,0.36666666666666664
1746086875.33,0,0,0.36666666666666664
1746086935.35,0,0,0.36666666666666664
1746086995.36,0,0,0.36666666666666664
1746087055.36,0,0,0.36666666666666664
1746087115.32,0,0,0.36666666666666664
1746087175.38,0,0,0.36666666666666664
1746087235.39,0,0,0.36666666666666664
1746087295.33,0,0,0.36666666666666664
1746087355.34,0,0,0.36666666666666664
1746087415.39,0,0,0.36666666666666664
1746087475.33,0,0,0.36666666666666664
1746087535.34,0,0,0.36666666666666664
1746087595.37,0,0,0.36666666666666664
1746087655.34,0,0,0.36666666666666664
1746087715.33,0,0,0.36666666666666664
1746087775.34,0,0,0.36666666666666664
1746087835.33,0,0,0.36666666666666664
1746087895.33,0,0,0.36666666666666664
1746087955.34,0,0,0.36666666666666664
1746088015.32,0,0,0.36666666666666664
1746088075.35,0,0,0.36666666666666664
1746088135.41,0,0,0.36666666666666664
1746088195.31,0,0,0.36666666666666664
1746088255.33,0,0,0.36666666666666664
1746088315.33,0,0,0.36666666666666664
1746088375.35,0,0,0.36666666666666664
1746088435.38,0,0,0.36666666666666664
1746088495.37,0,0,0.36666666666666664
1746088555.33,0,0,0.36666666666666664
1746088615.32,0,0,0.36666666666666664
1746088675.33,0,0,0.36666666666666664
1746088735.34,0,0,0.36666666666666664
1746088795.35,0,0,0.36666666666666664
1746088855.37,0,0,0.36666666666666664
1746088915.37,0,0,0.36666666666666664
1746088975.38,0,0,0.36666666666666664
1746089035.32,0,0,0.36666666666666664
1746089095.33,0,0,0.36666666666666664
1746089155.33,0,0,0.36666666666666664
1746089215.34,0,0,0.36666666666666664
1746089275.33,0,0,0.36666666666666664
1746089335.34,0,0,0.36666666666666664
1746089395.34,0,0,0.36666666666666664
1746089455.38,0,0,0.36666666666666664
1746089515.34,0,0,0.36666666666666664
1746089575.33,0,0,0.36666666666666664
1746089635.35,0,0,0.36666666666666664
1746089695.33,0,0,0.36666666666666664
1746089755.34,0,0,0.36666666666666664
1746089815.43,0,0,0.36666666666666664
1746089875.33,0,0,0.36666666666666664
1746089935.33,0,0,0.36666666666666664
1746089995.41,0,0,0.36666666666666664
1746090055.33,0,0,0.36666666666666664
1746090115.34,0,0,0.36666666666666664
1746090175.37,0,0,0.36666666666666664
1746090235.34,0,0,0.36666666666666664
1746090295.35,0,0,0.36666666666666664
1746090355.34,0,0,0.36666666666666664
1746090415.37,0,0,0.36666666666666664
1746090475.37,0,0,0.36666666666666664
1746090535.33,0,0,0.36666666666666664
1746090595.35,0,0,0.36666666666666664
1746090655.39,0,0,0.36666666666666664
1746090715.4,0,0,0.36666666666666664
1746090775.35,0,0,0.36666666666666664
1746090835.34,0,0,0.36666666666666664
1746090895.34,0,0,0.36666666666666664
1746090955.34,0,0,0.36666666666666664
1746091015.34,0,0,0.36666666666666664
1746091075.34,0,0,0.36666666666666664
1746091135.33,0,0,0.36666666666666664
1746091195.33,0,0,0.36666666666666664
1746091255.34,0,0,0.36666666666666664
1746091315.34,0,0,0.36666666666666664
1746091375.35,0,0,0.36666666666666664
1746091435.36,0,0,0.36666666666666664
1746091495.38,0,0,0.36666666666666664
1746091555.33,0,0,0.36666666666666664
1746091615.37,0,0,0.36666666666666664
1746091675.33,0,0,0.36666666666666664
1746091735.33,0,0,0.36666666666666664
1746091795.33,0,0,0.36666666666666664
1746091855.34,0,0,0.36666666666666664
1746091915.32,0,0,0.36666666666666664
1746091975.33,0,0,0.36666666666666664
1746092035.34,0,0,0.36666666666666664
1746092095.34,0,0,0.36666666666666664
1746092155.34,0,0,0.36666666666666664
1746092215.38,0,0,0.36666666666666664
1746092275.33,0,0,0.36666666666666664
1746092335.35,0,0,0.36666666666666664
1746092395.38,0,0,0.36666666666666664
1746092455.33,0,0,0.36666666666666664
1746092515.35,0,0,0.36666666666666664
1746092575.35,0,0,0.36666666666666664
1746092635.34,0,0,0.36666666666666664
1746092695.37,0,0,0.36666666666666664
1746092755.33,0,0,0.36666666666666664
1746092815.35,0,0,0.36666666666666664
1746092875.34,0,0,0.36666666666666664
1746092935.38,0,0,0.36666666666666664
1746092995.36,0,0,0.36666666666666664
1746093055.35,0,0,0.36666666666666664
1746093115.34,0,0,0.36666666666666664
1746093175.32,0,0,0.36666666666666664
1746093235.33,0,0,0.36666666666666664
1746093295.34,0,0,0.36666666666666664
1746093355.34,0,0,0.36666666666666664
1746093415.34,0,0,0.36666666666666664
1746093475.32,0,0,0.36666666666666664
1746093535.32,0,0,0.36666666666666664
1746093595.33,0,0,0.36666666666666664
1746093655.34,0,0,0.36666666666666664
1746093715.36,0,0,0.36666666666666664
1746093775.35,0,0,0.36666666666666664
1746093835.34,0,0,0.36666666666666664
1746093895.36,0,0,0.36666666666666664
1746093955.33,0,0,0.36666666666666664
1746094015.34,0,0,0.36666666666666664
1746094075.35,0,0,0.36666666666666664
1746094135.32,0,0,0.36666666666666664
1746094195.34,0,0,0.36666666666666664
1746094255.36,0,0,0.36666666666666664
1746094315.34,0,0,0.36666666666666664
1746094375.33,0,0,0.36666666666666664
1746094435.36,0,0,0.36666666666666664
1746094495.33,0,0,0.36666666666666664
1746094555.35,0,0,0.36666666666666664
1746094615.34,0,0,0.36666666666666664
1746094675.32,0,0,0.36666666666666664
1746094735.41,0,0,0.36666666666666664
1746094795.33,0,0,0.36666666666666664
1746094855.34,0,0,0.36666666666666664
1746094915.34,0,0,0.36666666666666664
1746094975.36,0,0,0.36666666666666664
1746095035.33,0,0,0.36666666666666664
1746095095.33,0,0,0.36666666666666664
1746095155.34,0,0,0.36666666666666664
1746095215.34,0,0,0.36666666666666664
1746095275.34,0,0,0.36666666666666664
1746095335.34,0,0,0.36666666666666664
1746095395.34,0,0,0.36666666666666664
1746095455.33,0,0,0.36666666666666664
1746095515.33,0,0,0.36666666666666664
1746095575.33,0,0,0.36666666666666664
1746095635.33,0,0,0.36666666666666664
1746095695.36,0,0,0.36666666666666664
1746095755.33,0,0,0.36666666666666664
1746095815.37,0,0,0.36666666666666664
1746095875.39,0,0,0.36666666666666664
1746095935.33,0,0,0.36666666666666664
1746095995.36,0,0,0.36666666666666664
1746096055.35,0,0,0.36666666666666664
1746096115.33,0,0,0.36666666666666664
1746096175.33,0,0,0.36666666666666664
1746096235.33,0,0,0.36666666666666664
1746096295.34,0,0,0.36666666666666664
1746096355.34,0,0,0.36666666666666664
1746096415.34,0,0,0.36666666666666664
1746096475.39,0,0,0.36666666666666664
1746096535.33,0,0,0.36666666666666664
1746096595.37,0,0,0.36666666666666664
1746096655.35,0,0,0.36666666666666664
1746096715.36,0,0,0.36666666666666664
1746096775.38,0,0,0.36666666666666664
1746096835.35,0,0,0.36666666666666664
1746096895.34,0,0,0.36666666666666664
1746096955.34,0,0,0.36666666666666664
1746097015.35,0,0,0.36666666666666664
1746097075.36,0,0,0.36666666666666664
1746097135.37,0,0,0.36666666666666664
1746097195.4,0,0,0.36666666666666664
1746097255.41,0,0,0.36666666666666664
1746097315.35,0,0,0.36666666666666664
1746097375.34,0,0,0.36666666666666664
1746097435.38,0,0,0.36666666666666664
1746097495.33,0,0,0.36666666666666664
1746097555.35,0,0,0.36666666666666664
1746097615.33,0,0,0.36666666666666664
1746097675.35,0,0,0.36666666666666664
1746097735.36,0,0,0.36666666666666664
1746097795.33,0,0,0.36666666666666664
1746097855.33,0,0,0.36666666666666664
1746097915.35,0,0,0.36666666666666664
1746097975.33,0,0,0.36666666666666664
